customer_id,signup_date,gender,city,channel,is_premium,age
CUST-07026,2024-03-13,M,Santa Marta,presencial,0,38
CUST-07027,2024-01-14,F,Pereira,online,1,38
CUST-07028,2024-01-31,F,Bogotá,social_media,0,23
CUST-07029,2024-01-17,F,Cali,online,0,23
CUST-07030,2023-01-13,F,Cartagena,social_media,0,38
CUST-07031,2023-10-19,F,Barranquilla,social_media,0,21
CUST-07032,2023-12-20,F,Cartagena,presencial,0,29
CUST-07033,2023-12-26,M,Pereira,online,0,40
CUST-07034,2023-11-12,F,Santa Marta,online,1,25
CUST-07035,2024-04-01,M,Bogotá,social_media,1,51
CUST-07036,2024-07-28,M,Cartagena,online,0,47
CUST-07037,2023-03-31,M,Cali,social_media,1,19
CUST-07038,2023-08-09,F,Cali,presencial,1,25
CUST-07039,2024-03-30,F,Medellín,online,0,18
CUST-07040,2024-03-01,F,Bucaramanga,social_media,0,27
CUST-07041,2024-03-29,M,Bucaramanga,online,0,42
CUST-07042,2023-10-23,M,Cali,online,0,30
CUST-07043,2023-06-17,F,Bogotá,presencial,0,39
CUST-07044,2024-03-10,F,Pereira,social_media,0,19
CUST-07045,2024-02-29,M,Medellín,presencial,0,42
CUST-07046,2023-05-23,M,Manizales,presencial,0,29
CUST-07047,2024-08-24,M,Cali,presencial,0,35
CUST-07048,2023-03-30,F,Bogotá,social_media,1,34
CUST-07049,2023-05-28,M,Cúcuta,social_media,0,22
CUST-07050,2023-08-01,M,Santa Marta,online,0,23
CUST-07051,2023-11-07,M,Cartagena,social_media,1,44
CUST-07052,2024-05-01,F,Bogotá,presencial,0,38
CUST-07053,2024-06-21,F,Cúcuta,social_media,1,45
CUST-07054,2023-12-10,F,Bucaramanga,online,0,38
CUST-07055,2023-03-09,M,Cúcuta,presencial,0,36
CUST-07056,2024-08-27,M,Cali,online,1,18
CUST-07057,2024-01-20,M,Barranquilla,social_media,0,32
CUST-07058,2023-04-01,M,Manizales,online,1,34
CUST-07059,2023-01-07,F,Cartagena,online,0,54
CUST-07060,2024-02-24,M,Bucaramanga,social_media,0,41
CUST-07061,2023-10-07,M,Cúcuta,online,0,50
CUST-07062,2024-02-29,F,Barranquilla,social_media,1,40
CUST-07063,2023-06-29,M,Bucaramanga,presencial,1,27
CUST-07064,2024-07-23,M,Cali,online,0,36
CUST-07065,2024-04-18,M,Cúcuta,presencial,0,37
CUST-07066,2024-08-04,F,Bogotá,social_media,1,25
CUST-07067,2023-05-21,M,Bucaramanga,social_media,0,31
CUST-07068,2023-07-24,F,Bogotá,online,1,32
CUST-07069,2023-07-10,M,Cúcuta,online,0,51
CUST-07070,2024-01-26,F,Cali,social_media,0,18
CUST-07071,2023-10-24,F,Manizales,social_media,0,47
CUST-07072,2024-07-21,F,Pereira,presencial,1,25
CUST-07073,2024-05-17,M,Manizales,presencial,1,21
CUST-07074,2023-02-13,M,Cúcuta,online,1,46
CUST-07075,2023-11-06,F,Cúcuta,online,0,42
CUST-07076,2024-08-22,F,Medellín,online,1,47
CUST-07077,2023-11-08,M,Cúcuta,online,1,43
CUST-07078,2024-05-20,F,Pereira,online,0,55
CUST-07079,2024-07-26,M,Barranquilla,online,1,40
CUST-07080,2024-04-19,M,Bogotá,online,0,33
CUST-07081,2023-08-18,F,Cali,online,0,38
CUST-07082,2023-01-28,F,Cartagena,presencial,0,47
CUST-07083,2023-01-03,M,Cúcuta,social_media,0,27
CUST-07084,2023-06-07,M,Manizales,social_media,0,28
CUST-07085,2023-09-26,M,Medellín,online,0,31
CUST-07086,2023-11-04,F,Medellín,social_media,0,18
CUST-07087,2024-04-28,M,Manizales,online,1,36
CUST-07088,2023-05-08,F,Santa Marta,presencial,0,18
CUST-07089,2023-10-22,F,Cúcuta,online,0,35
CUST-07090,2024-03-03,M,Bogotá,presencial,0,43
CUST-07091,2023-07-03,F,Medellín,presencial,0,30
CUST-07092,2024-05-18,F,Barranquilla,presencial,0,51
CUST-07093,2023-09-08,F,Cali,online,0,20
CUST-07094,2023-01-30,F,Bogotá,presencial,0,46
CUST-07095,2023-05-03,M,Barranquilla,online,0,41
CUST-07096,2023-10-11,M,Medellín,presencial,0,18
CUST-07097,2024-05-19,F,Cúcuta,presencial,0,62
CUST-07098,2023-03-10,F,Cartagena,social_media,0,34
CUST-07099,2024-01-06,F,Bogotá,online,1,26
CUST-07100,2024-08-18,F,Manizales,social_media,0,20
CUST-07101,2024-05-07,F,Cúcuta,presencial,1,32
CUST-07102,2024-08-02,M,Medellín,social_media,0,33
CUST-07103,2024-03-22,M,Cali,presencial,1,36
CUST-07104,2023-09-22,M,Cali,social_media,1,32
CUST-07105,2024-05-02,M,Barranquilla,social_media,0,41
CUST-07106,2023-05-03,F,Pereira,online,0,31
CUST-07107,2024-01-18,F,Santa Marta,online,0,18
CUST-07108,2024-06-08,M,Cali,social_media,0,33
CUST-07109,2024-08-12,M,Bogotá,social_media,0,18
CUST-07110,2023-01-18,M,Cúcuta,online,1,38
CUST-07111,2023-09-23,F,Bogotá,presencial,1,25
CUST-07112,2023-06-16,F,Bucaramanga,presencial,0,36
CUST-07113,2024-08-18,F,Cartagena,presencial,0,48
CUST-07114,2023-03-01,M,Cúcuta,presencial,0,25
CUST-07115,2023-05-30,M,Pereira,social_media,0,45
CUST-07116,2023-11-24,F,Pereira,presencial,1,30
CUST-07117,2024-04-17,F,Cali,social_media,0,52
CUST-07118,2023-05-19,F,Pereira,social_media,1,31
CUST-07119,2024-01-01,M,Santa Marta,presencial,0,26
CUST-07120,2023-06-17,F,Manizales,presencial,0,41
CUST-07121,2023-02-24,F,Cali,presencial,0,30
CUST-07122,2023-10-07,M,Cúcuta,online,0,26
CUST-07123,2024-01-05,F,Cartagena,social_media,1,30
CUST-07124,2024-03-05,F,Manizales,presencial,0,34
CUST-07125,2023-12-31,F,Medellín,online,0,48
CUST-07126,2023-02-19,F,Pereira,social_media,0,18
CUST-07127,2023-10-24,M,Cúcuta,social_media,0,35
CUST-07128,2023-10-26,F,Cúcuta,social_media,0,41
CUST-07129,2024-06-26,M,Pereira,presencial,1,36
CUST-07130,2023-03-20,F,Manizales,presencial,0,48
CUST-07131,2024-06-10,M,Bogotá,social_media,0,34
CUST-07132,2023-07-18,F,Manizales,social_media,1,33
CUST-07133,2023-07-07,F,Bogotá,online,0,40
CUST-07134,2023-04-07,M,Cali,online,0,35
CUST-07135,2023-06-21,F,Santa Marta,social_media,0,31
CUST-07136,2024-07-10,F,Barranquilla,online,0,40
CUST-07137,2023-11-27,M,Cúcuta,social_media,0,28
CUST-07138,2023-11-20,F,Santa Marta,online,1,28
CUST-07139,2023-11-05,F,Bogotá,social_media,0,29
CUST-07140,2023-10-05,F,Manizales,presencial,1,48
CUST-07141,2024-01-07,F,Cali,social_media,0,18
CUST-07142,2023-04-09,F,Pereira,presencial,1,38
CUST-07143,2024-07-01,M,Medellín,social_media,1,35
CUST-07144,2024-08-16,M,Pereira,presencial,0,18
CUST-07145,2023-12-27,F,Pereira,online,0,38
CUST-07146,2023-05-28,F,Santa Marta,presencial,1,39
CUST-07147,2023-01-14,M,Medellín,online,0,40
CUST-07148,2023-05-21,M,Manizales,social_media,0,18
CUST-07149,2024-06-14,M,Cartagena,online,0,48
CUST-07150,2023-10-16,M,Cúcuta,online,1,27
CUST-07151,2024-01-17,M,Santa Marta,online,0,41
CUST-07152,2024-05-11,M,Manizales,social_media,0,42
CUST-07153,2024-02-26,F,Cali,presencial,1,26
CUST-07154,2023-12-15,F,Cali,online,0,41
CUST-07155,2023-06-16,F,Cúcuta,social_media,0,31
CUST-07156,2023-04-15,F,Manizales,online,0,18
CUST-07157,2023-08-12,F,Santa Marta,presencial,1,46
CUST-07158,2023-06-08,M,Medellín,online,0,27
CUST-07159,2024-05-30,M,Cali,online,1,26
CUST-07160,2023-08-15,M,Manizales,online,1,30
CUST-07161,2023-07-12,M,Medellín,presencial,0,37
CUST-07162,2024-07-26,M,Manizales,presencial,0,34
CUST-07163,2024-06-22,M,Cartagena,social_media,1,40
CUST-07164,2024-06-28,F,Bucaramanga,online,0,21
CUST-07165,2024-07-18,F,Cúcuta,online,0,27
CUST-07166,2023-04-27,M,Barranquilla,online,0,33
CUST-07167,2024-03-03,F,Cali,online,1,53
CUST-07168,2024-04-16,M,Manizales,presencial,0,33
CUST-07169,2023-03-20,F,Santa Marta,presencial,0,45
CUST-07170,2023-04-30,M,Manizales,online,0,35
CUST-07171,2023-05-15,M,Santa Marta,online,0,30
CUST-07172,2023-01-18,F,Bogotá,online,0,32
CUST-07173,2024-05-06,M,Cartagena,online,0,33
CUST-07174,2023-12-23,F,Pereira,social_media,0,41
CUST-07175,2023-11-16,F,Manizales,social_media,0,48
CUST-07176,2024-01-07,M,Medellín,online,0,38
CUST-07177,2023-05-23,M,Barranquilla,online,0,46
CUST-07178,2024-03-28,M,Pereira,online,1,25
CUST-07179,2024-06-19,F,Cartagena,social_media,0,30
CUST-07180,2023-12-17,F,Bogotá,presencial,0,27
CUST-07181,2023-06-26,M,Medellín,social_media,0,38
CUST-07182,2023-11-08,M,Cartagena,social_media,1,31
CUST-07183,2023-01-30,M,Bucaramanga,online,1,42
CUST-07184,2023-05-02,M,Bogotá,online,0,25
CUST-07185,2023-08-16,M,Cali,presencial,1,35
CUST-07186,2023-05-12,M,Bucaramanga,online,0,41
CUST-07187,2023-05-26,M,Bucaramanga,online,0,18
CUST-07188,2023-08-21,F,Pereira,presencial,0,56
CUST-07189,2023-11-11,F,Cúcuta,online,0,32
CUST-07190,2023-05-09,M,Cali,online,0,18
CUST-07191,2023-08-03,M,Bogotá,online,1,36
CUST-07192,2023-05-14,F,Pereira,social_media,0,35
CUST-07193,2023-03-22,M,Cali,online,0,34
CUST-07194,2024-03-11,F,Cartagena,social_media,0,44
CUST-07195,2023-04-25,F,Barranquilla,online,0,42
CUST-07196,2023-03-21,M,Bogotá,online,1,37
CUST-07197,2023-01-20,F,Pereira,social_media,0,39
CUST-07198,2024-05-10,F,Barranquilla,social_media,0,33
CUST-07199,2024-03-17,M,Bogotá,online,1,52
CUST-07200,2023-02-13,M,Bucaramanga,presencial,1,20
CUST-07201,2023-07-21,F,Barranquilla,online,1,36
CUST-07202,2023-04-21,M,Barranquilla,social_media,0,35
CUST-07203,2023-02-03,F,Medellín,online,1,43
CUST-07204,2024-06-09,F,Bogotá,online,0,26
CUST-07205,2024-08-30,F,Cali,social_media,0,18
CUST-07206,2023-03-02,F,Cúcuta,presencial,1,36
CUST-07207,2024-04-25,F,Cartagena,presencial,0,37
CUST-07208,2023-05-02,F,Santa Marta,social_media,0,49
CUST-07209,2023-09-17,M,Pereira,social_media,1,22
CUST-07210,2023-02-14,M,Barranquilla,online,0,46
CUST-07211,2023-03-09,M,Manizales,social_media,0,58
CUST-07212,2023-11-05,M,Barranquilla,social_media,0,31
CUST-07213,2023-01-11,F,Bucaramanga,online,1,22
CUST-07214,2023-04-09,F,Bogotá,online,0,30
CUST-07215,2023-05-07,F,Bucaramanga,online,0,35
CUST-07216,2023-07-30,F,Cúcuta,presencial,0,40
CUST-07217,2024-08-24,F,Cartagena,presencial,0,29
CUST-07218,2023-07-24,M,Medellín,social_media,1,50
CUST-07219,2023-07-09,M,Bogotá,online,0,23
CUST-07220,2023-12-26,M,Bucaramanga,social_media,0,18
CUST-07221,2023-01-30,F,Medellín,social_media,1,46
CUST-07222,2023-04-03,F,Santa Marta,presencial,0,18
CUST-07223,2023-05-30,M,Santa Marta,presencial,1,32
CUST-07224,2023-10-12,F,Bogotá,social_media,0,66
CUST-07225,2024-08-16,F,Cartagena,online,0,34
CUST-07226,2023-12-23,M,Manizales,presencial,0,23
CUST-07227,2023-12-27,F,Barranquilla,presencial,0,34
CUST-07228,2023-06-14,M,Cali,presencial,1,34
CUST-07229,2024-05-27,M,Cartagena,social_media,1,36
CUST-07230,2023-09-05,M,Cartagena,presencial,0,41
CUST-07231,2024-06-01,M,Manizales,online,1,24
CUST-07232,2024-08-06,F,Bucaramanga,presencial,0,51
CUST-07233,2023-03-11,F,Medellín,social_media,0,37
CUST-07234,2023-04-12,F,Bogotá,social_media,1,42
CUST-07235,2024-08-15,M,Cali,social_media,0,28
CUST-07236,2023-01-15,F,Medellín,social_media,0,47
CUST-07237,2024-06-25,M,Barranquilla,online,0,32
CUST-07238,2023-08-11,F,Cali,social_media,0,37
CUST-07239,2023-07-16,F,Santa Marta,presencial,0,25
CUST-07240,2023-10-16,M,Cartagena,online,1,25
CUST-07241,2023-06-25,F,Barranquilla,social_media,1,41
CUST-07242,2024-07-04,M,Cúcuta,social_media,0,30
CUST-07243,2023-01-05,M,Santa Marta,online,0,26
CUST-07244,2023-04-12,F,Barranquilla,presencial,0,28
CUST-07245,2023-08-08,F,Bucaramanga,online,0,41
CUST-07246,2024-05-31,F,Cúcuta,presencial,0,28
CUST-07247,2024-05-01,F,Bogotá,presencial,1,33
CUST-07248,2024-01-11,M,Medellín,social_media,0,35
CUST-07249,2024-08-26,M,Barranquilla,online,0,18
CUST-07250,2023-07-09,F,Santa Marta,online,0,20
CUST-07251,2024-03-26,F,Bucaramanga,social_media,1,38
CUST-07252,2023-04-20,F,Bucaramanga,social_media,1,27
CUST-07253,2023-07-05,M,Santa Marta,presencial,0,45
CUST-07254,2023-12-30,F,Barranquilla,social_media,0,44
CUST-07255,2024-01-24,M,Cali,online,1,42
CUST-07256,2024-03-10,F,Pereira,social_media,0,53
CUST-07257,2023-08-08,F,Pereira,social_media,1,34
CUST-07258,2024-06-10,M,Santa Marta,social_media,0,41
CUST-07259,2023-08-22,M,Bucaramanga,social_media,1,29
CUST-07260,2024-02-22,F,Medellín,social_media,0,59
CUST-07261,2023-04-26,M,Bucaramanga,presencial,1,54
CUST-07262,2023-11-18,M,Manizales,social_media,1,35
CUST-07263,2023-05-07,F,Bucaramanga,social_media,0,38
CUST-07264,2024-04-22,M,Santa Marta,online,0,48
CUST-07265,2023-04-23,M,Barranquilla,social_media,0,33
CUST-07266,2024-06-16,F,Cali,online,1,28
CUST-07267,2023-05-20,F,Cartagena,online,0,43
CUST-07268,2024-05-22,M,Cali,online,0,35
CUST-07269,2024-01-05,F,Medellín,online,0,36
CUST-07270,2023-10-23,M,Medellín,presencial,0,26
CUST-07271,2024-07-24,M,Barranquilla,presencial,0,18
CUST-07272,2023-02-11,M,Cali,online,0,37
CUST-07273,2023-03-26,F,Santa Marta,presencial,1,44
CUST-07274,2023-12-02,M,Pereira,presencial,0,32
CUST-07275,2024-05-20,M,Bucaramanga,social_media,0,49
CUST-07276,2023-04-29,M,Cúcuta,presencial,0,27
CUST-07277,2024-01-30,F,Manizales,online,0,24
CUST-07278,2023-10-18,F,Santa Marta,online,0,34
CUST-07279,2024-04-12,F,Cali,online,0,34
CUST-07280,2023-11-16,M,Cúcuta,online,0,42
CUST-07281,2024-03-30,M,Pereira,social_media,0,27
CUST-07282,2023-08-20,F,Santa Marta,presencial,0,48
CUST-07283,2024-07-21,M,Bogotá,online,0,54
CUST-07284,2024-02-22,M,Cúcuta,social_media,0,34
CUST-07285,2023-10-25,M,Santa Marta,online,1,47
CUST-07286,2024-03-14,M,Pereira,presencial,0,24
CUST-07287,2023-07-13,F,Cúcuta,social_media,0,45
CUST-07288,2023-03-13,F,Barranquilla,presencial,0,45
CUST-07289,2024-05-02,F,Bucaramanga,social_media,0,43
CUST-07290,2024-01-12,M,Bucaramanga,online,0,34
CUST-07291,2023-07-03,M,Bucaramanga,online,0,18
CUST-07292,2023-01-14,F,Medellín,presencial,0,28
CUST-07293,2024-05-18,F,Cartagena,presencial,0,28
CUST-07294,2023-04-18,F,Pereira,social_media,1,25
CUST-07295,2024-02-10,M,Bucaramanga,presencial,0,36
CUST-07296,2024-03-24,F,Cali,presencial,1,30
CUST-07297,2024-06-19,M,Cartagena,online,0,26
CUST-07298,2023-03-29,F,Manizales,online,0,24
CUST-07299,2023-05-03,M,Cartagena,online,1,27
CUST-07300,2023-05-27,M,Cúcuta,online,0,46
CUST-07301,2024-02-09,F,Cali,online,0,28
CUST-07302,2024-02-15,M,Santa Marta,online,0,29
CUST-07303,2024-08-27,M,Cali,online,0,30
CUST-07304,2023-04-15,F,Medellín,social_media,1,38
CUST-07305,2023-06-22,F,Bucaramanga,online,0,39
CUST-07306,2023-03-08,F,Manizales,online,1,18
CUST-07307,2024-01-08,M,Bucaramanga,online,1,45
CUST-07308,2023-07-23,M,Bogotá,online,0,49
CUST-07309,2023-12-13,F,Manizales,online,0,24
CUST-07310,2023-07-25,F,Bogotá,presencial,0,25
CUST-07311,2024-02-18,M,Santa Marta,presencial,0,30
CUST-07312,2023-05-06,F,Manizales,online,0,27
CUST-07313,2023-08-27,F,Bucaramanga,online,0,37
CUST-07314,2024-03-10,M,Medellín,online,1,18
CUST-07315,2024-05-26,M,Santa Marta,social_media,1,23
CUST-07316,2023-10-13,F,Manizales,online,0,50
CUST-07317,2024-08-18,M,Barranquilla,social_media,1,25
CUST-07318,2024-08-30,M,Medellín,social_media,1,47
CUST-07319,2023-10-07,F,Bucaramanga,online,0,38
CUST-07320,2024-02-14,F,Bogotá,presencial,0,18
CUST-07321,2023-12-31,F,Pereira,online,0,41
CUST-07322,2024-05-02,M,Bogotá,online,0,33
CUST-07323,2024-02-19,F,Bucaramanga,presencial,0,30
CUST-07324,2024-05-11,M,Cartagena,presencial,0,37
CUST-07325,2024-06-07,F,Cúcuta,online,1,39
CUST-07326,2023-10-13,M,Cali,online,0,42
CUST-07327,2023-05-31,M,Bucaramanga,social_media,1,46
CUST-07328,2024-04-10,F,Barranquilla,presencial,1,39
CUST-07329,2023-04-21,M,Bucaramanga,social_media,1,21
CUST-07330,2023-05-06,F,Barranquilla,social_media,0,30
CUST-07331,2023-09-14,F,Bogotá,social_media,0,64
CUST-07332,2024-05-16,M,Cartagena,social_media,1,42
CUST-07333,2024-05-24,M,Manizales,presencial,0,58
CUST-07334,2023-08-25,M,Bucaramanga,presencial,1,48
CUST-07335,2023-05-18,F,Cúcuta,presencial,1,37
CUST-07336,2023-01-31,F,Santa Marta,online,0,38
CUST-07337,2023-04-12,F,Barranquilla,social_media,0,34
CUST-07338,2023-02-24,F,Cúcuta,online,0,18
CUST-07339,2023-03-11,F,Santa Marta,presencial,1,35
CUST-07340,2024-05-25,F,Manizales,presencial,0,47
CUST-07341,2023-01-28,M,Cali,online,0,29
CUST-07342,2023-07-03,F,Bucaramanga,social_media,0,39
CUST-07343,2024-01-27,F,Barranquilla,presencial,1,43
CUST-07344,2023-12-01,F,Bogotá,social_media,0,25
CUST-07345,2023-06-06,F,Santa Marta,social_media,0,30
CUST-07346,2023-11-07,M,Barranquilla,presencial,0,24
CUST-07347,2023-04-09,M,Cartagena,online,0,26
CUST-07348,2023-03-20,M,Cali,social_media,1,22
CUST-07349,2024-06-16,F,Barranquilla,online,0,25
CUST-07350,2024-05-19,F,Santa Marta,social_media,0,49
CUST-07351,2024-04-22,F,Pereira,social_media,0,25
CUST-07352,2023-07-26,M,Manizales,presencial,1,36
CUST-07353,2023-10-28,F,Cali,online,0,29
CUST-07354,2024-05-24,F,Cali,social_media,0,46
CUST-07355,2024-05-17,M,Pereira,online,0,48
CUST-07356,2024-05-31,M,Manizales,social_media,0,43
CUST-07357,2023-09-25,F,Cartagena,online,0,38
CUST-07358,2024-07-09,M,Bogotá,online,0,32
CUST-07359,2023-12-18,F,Cali,presencial,1,23
CUST-07360,2024-07-07,F,Cartagena,social_media,0,54
CUST-07361,2024-07-13,M,Cali,social_media,0,27
CUST-07362,2023-01-19,F,Bogotá,social_media,1,41
CUST-07363,2023-02-02,M,Pereira,social_media,0,45
CUST-07364,2024-03-16,M,Bogotá,presencial,0,29
CUST-07365,2023-05-02,F,Cúcuta,presencial,1,45
CUST-07366,2024-01-28,M,Bucaramanga,social_media,1,42
CUST-07367,2024-04-05,F,Bucaramanga,online,1,52
CUST-07368,2023-11-19,F,Pereira,presencial,0,30
CUST-07369,2024-01-21,M,Bogotá,online,0,22
CUST-07370,2024-03-29,M,Cali,online,1,29
CUST-07371,2024-04-15,M,Santa Marta,online,0,37
CUST-07372,2023-02-06,F,Medellín,social_media,1,35
CUST-07373,2023-02-03,F,Cartagena,presencial,1,31
CUST-07374,2023-07-01,F,Cali,social_media,1,18
CUST-07375,2024-07-24,F,Cartagena,online,0,39
CUST-07376,2023-11-07,F,Pereira,social_media,1,54
CUST-07377,2023-06-18,F,Bogotá,online,0,39
CUST-07378,2024-05-18,F,Cali,social_media,0,41
CUST-07379,2024-03-17,M,Bucaramanga,social_media,1,40
CUST-07380,2023-05-18,F,Pereira,presencial,0,38
CUST-07381,2023-11-16,F,Cúcuta,presencial,0,44
CUST-07382,2024-02-03,M,Cali,online,0,38
CUST-07383,2024-05-14,F,Barranquilla,online,0,31
CUST-07384,2023-04-23,F,Bucaramanga,online,0,27
CUST-07385,2024-08-05,M,Cartagena,social_media,0,32
CUST-07386,2024-05-17,F,Santa Marta,online,0,38
CUST-07387,2024-07-21,M,Bogotá,presencial,0,31
CUST-07388,2024-07-06,F,Cartagena,online,0,38
CUST-07389,2024-08-08,F,Bogotá,online,0,39
CUST-07390,2024-04-26,M,Manizales,social_media,0,43
CUST-07391,2024-05-02,M,Pereira,presencial,0,47
CUST-07392,2024-07-29,F,Cartagena,online,1,35
CUST-07393,2023-06-10,F,Bucaramanga,presencial,0,21
CUST-07394,2024-06-02,M,Barranquilla,online,1,31
CUST-07395,2023-02-27,F,Santa Marta,presencial,0,35
CUST-07396,2024-02-05,M,Cali,online,0,18
CUST-07397,2023-09-27,M,Medellín,online,0,48
CUST-07398,2024-05-21,M,Pereira,social_media,0,36
CUST-07399,2024-08-28,F,Medellín,social_media,1,38
CUST-07400,2024-01-22,F,Bucaramanga,presencial,1,48
CUST-07401,2023-12-28,F,Manizales,presencial,1,28
CUST-07402,2023-10-19,M,Cali,presencial,0,40
CUST-07403,2023-11-25,F,Cali,presencial,0,33
CUST-07404,2023-03-04,M,Cali,social_media,1,33
CUST-07405,2023-01-29,M,Bogotá,presencial,0,27
CUST-07406,2024-08-27,F,Santa Marta,online,1,51
CUST-07407,2023-02-16,F,Cartagena,online,0,31
CUST-07408,2023-05-12,M,Santa Marta,online,0,41
CUST-07409,2024-01-11,F,Cartagena,social_media,1,18
CUST-07410,2023-12-24,M,Pereira,presencial,1,46
CUST-07411,2024-08-20,F,Bogotá,online,1,45
CUST-07412,2023-01-28,M,Santa Marta,online,0,35
CUST-07413,2023-12-16,F,Bogotá,social_media,1,32
CUST-07414,2024-01-25,M,Barranquilla,social_media,0,39
CUST-07415,2023-04-10,F,Pereira,social_media,0,57
CUST-07416,2024-03-14,M,Santa Marta,online,0,18
CUST-07417,2023-12-20,M,Bogotá,social_media,1,42
CUST-07418,2024-01-01,M,Bucaramanga,online,0,25
CUST-07419,2024-02-26,M,Cúcuta,presencial,0,34
CUST-07420,2023-12-26,M,Cartagena,online,0,32
CUST-07421,2023-02-27,M,Cali,presencial,0,30
CUST-07422,2023-09-08,F,Cúcuta,online,0,34
CUST-07423,2023-09-11,M,Medellín,presencial,0,23
CUST-07424,2023-08-29,M,Bogotá,online,1,45
CUST-07425,2023-11-16,F,Medellín,online,0,18
CUST-07426,2024-08-29,F,Barranquilla,online,1,40
CUST-07427,2023-03-28,M,Bucaramanga,online,0,31
CUST-07428,2023-03-09,F,Cartagena,social_media,0,23
CUST-07429,2023-11-09,F,Barranquilla,online,0,37
CUST-07430,2023-04-28,M,Manizales,online,0,19
CUST-07431,2023-12-12,M,Pereira,social_media,0,35
CUST-07432,2023-06-23,F,Barranquilla,social_media,0,20
CUST-07433,2023-01-21,F,Cúcuta,social_media,0,39
CUST-07434,2024-07-05,F,Cartagena,social_media,1,25
CUST-07435,2023-11-30,F,Cúcuta,social_media,1,30
CUST-07436,2023-02-08,F,Cartagena,social_media,1,37
CUST-07437,2024-04-16,F,Cali,social_media,0,27
CUST-07438,2024-03-08,M,Santa Marta,social_media,0,34
CUST-07439,2024-08-04,F,Cartagena,social_media,0,19
CUST-07440,2024-06-11,M,Cúcuta,social_media,0,41
CUST-07441,2024-03-07,M,Medellín,social_media,1,52
CUST-07442,2023-10-01,F,Barranquilla,presencial,0,62
CUST-07443,2023-01-21,M,Barranquilla,online,0,35
CUST-07444,2024-04-25,F,Cartagena,online,0,42
CUST-07445,2024-08-25,M,Manizales,social_media,1,18
CUST-07446,2023-01-23,F,Cartagena,social_media,1,50
CUST-07447,2023-11-21,M,Bogotá,presencial,0,42
CUST-07448,2024-01-22,F,Medellín,social_media,0,30
CUST-07449,2024-08-07,M,Cali,presencial,0,47
CUST-07450,2024-02-04,F,Cali,online,0,32
CUST-07451,2023-11-27,M,Cúcuta,online,0,30
CUST-07452,2024-08-09,M,Bucaramanga,social_media,0,39
CUST-07453,2023-04-11,M,Santa Marta,presencial,0,24
CUST-07454,2024-05-15,F,Cúcuta,presencial,0,45
CUST-07455,2023-04-13,F,Bogotá,online,1,24
CUST-07456,2023-07-30,F,Bucaramanga,online,0,24
CUST-07457,2023-12-11,F,Santa Marta,presencial,1,25
CUST-07458,2024-05-23,F,Barranquilla,presencial,1,42
CUST-07459,2024-05-29,M,Cúcuta,online,1,28
CUST-07460,2023-12-14,F,Cali,presencial,1,21
CUST-07461,2023-06-20,F,Bucaramanga,online,0,28
CUST-07462,2023-11-03,M,Bucaramanga,presencial,0,34
CUST-07463,2024-01-08,F,Medellín,social_media,0,23
CUST-07464,2024-03-22,F,Cartagena,online,0,23
CUST-07465,2023-07-26,F,Bogotá,presencial,0,56
CUST-07466,2024-05-23,F,Santa Marta,online,0,26
CUST-07467,2023-03-19,F,Santa Marta,presencial,0,31
CUST-07468,2024-07-02,F,Cali,social_media,0,31
CUST-07469,2023-08-08,M,Cartagena,social_media,1,30
CUST-07470,2023-10-22,F,Cali,social_media,1,41
CUST-07471,2023-09-29,F,Pereira,online,0,44
CUST-07472,2023-02-18,F,Bogotá,social_media,0,31
CUST-07473,2023-11-01,M,Cartagena,online,0,22
CUST-07474,2024-08-10,M,Bucaramanga,social_media,0,47
CUST-07475,2024-02-16,M,Pereira,online,0,34
CUST-07476,2023-08-20,M,Cali,social_media,1,52
CUST-07477,2023-04-05,F,Pereira,presencial,0,18
CUST-07478,2024-08-15,M,Barranquilla,presencial,0,36
CUST-07479,2023-04-08,F,Cúcuta,online,0,54
CUST-07480,2024-08-29,F,Bucaramanga,social_media,0,31
CUST-07481,2023-12-11,F,Cartagena,social_media,1,32
CUST-07482,2023-10-07,M,Barranquilla,presencial,0,37
CUST-07483,2023-03-10,F,Bucaramanga,social_media,1,29
CUST-07484,2024-08-03,M,Cali,social_media,0,31
CUST-07485,2024-06-27,F,Cali,online,0,31
CUST-07486,2024-05-01,M,Cartagena,presencial,0,28
CUST-07487,2024-03-13,M,Cartagena,social_media,0,47
CUST-07488,2023-08-03,F,Santa Marta,social_media,0,39
CUST-07489,2023-12-22,F,Barranquilla,online,1,37
CUST-07490,2023-03-20,F,Cartagena,online,1,43
CUST-07491,2023-11-06,M,Santa Marta,online,0,32
CUST-07492,2024-05-31,M,Barranquilla,online,0,27
CUST-07493,2023-11-04,M,Cali,social_media,0,28
CUST-07494,2024-03-19,F,Pereira,social_media,0,35
CUST-07495,2024-07-06,M,Pereira,social_media,0,24
CUST-07496,2023-11-17,F,Manizales,online,0,29
CUST-07497,2023-07-24,M,Barranquilla,social_media,0,29
CUST-07498,2024-02-29,M,Barranquilla,presencial,0,56
CUST-07499,2024-02-16,M,Santa Marta,presencial,0,18
CUST-07500,2023-09-15,F,Cúcuta,social_media,1,33
CUST-07501,2024-06-11,F,Pereira,online,0,52
CUST-07502,2024-04-09,F,Cali,presencial,0,36
CUST-07503,2024-07-14,M,Santa Marta,social_media,0,42
